id,sensor_id,location,temperature,humidity,status,is_anomaly,timestamp
17054,S004,Warehouse,18.67,61.59,Normal,0,2024-02-07 16:26:00
17055,S005,Office,21.47,53.98,Normal,0,2024-02-07 16:28:00
17056,S001,Server Room,20.45,42.39,Normal,0,2024-02-07 16:30:00
17057,S002,Server Room,20.81,44.71,Normal,0,2024-02-07 16:32:00
17058,S003,Warehouse,16.96,60.06,Normal,0,2024-02-07 16:34:00
17059,S004,Warehouse,17.75,62.35,Normal,0,2024-02-07 16:36:00
17060,S005,Office,24.49,49.19,Normal,0,2024-02-07 16:38:00
17061,S001,Server Room,20.35,42.39,Normal,0,2024-02-07 16:40:00
17062,S002,Server Room,19.68,39.95,Normal,0,2024-02-07 16:42:00
17063,S003,Warehouse,31.98,58.03,Critical,1,2024-02-07 16:44:00
17064,S004,Warehouse,20.5,59.8,Normal,0,2024-02-07 16:46:00
17065,S005,Office,21.27,51.01,Normal,0,2024-02-07 16:48:00
17066,S001,Server Room,18.44,43.53,Normal,0,2024-02-07 16:50:00
17067,S002,Server Room,21.98,44.77,Normal,0,2024-02-07 16:52:00
17068,S003,Warehouse,19.2,61.37,Normal,0,2024-02-07 16:54:00
17069,S004,Warehouse,15.66,63.07,Normal,0,2024-02-07 16:56:00
17070,S005,Office,22.58,50.76,Normal,0,2024-02-07 16:58:00
17071,S001,Server Room,20.04,41.02,Normal,0,2024-02-07 17:00:00
17072,S002,Server Room,20.56,43.74,Normal,0,2024-02-07 17:02:00
17073,S003,Warehouse,19.24,60.48,Normal,0,2024-02-07 17:04:00
17074,S004,Warehouse,22.05,58.24,Normal,0,2024-02-07 17:06:00
17075,S005,Office,22.83,51.14,Normal,0,2024-02-07 17:08:00
17076,S001,Server Room,19.69,44.99,Normal,0,2024-02-07 17:10:00
17077,S002,Server Room,18.17,47.24,Normal,0,2024-02-07 17:12:00
17078,S003,Warehouse,21.16,59.39,Normal,0,2024-02-07 17:14:00
17079,S004,Warehouse,23.9,59.33,Normal,0,2024-02-07 17:16:00
17080,S005,Office,22.53,48.53,Normal,0,2024-02-07 17:18:00
17081,S001,Server Room,18.58,39.18,Normal,0,2024-02-07 17:20:00
17082,S002,Server Room,18.46,42.64,Normal,0,2024-02-07 17:22:00
17083,S003,Warehouse,18.23,63.92,Normal,0,2024-02-07 17:24:00
17084,S004,Warehouse,18.09,60.17,Normal,0,2024-02-07 17:26:00
17085,S005,Office,23.05,52.82,Normal,0,2024-02-07 17:28:00
17086,S001,Server Room,16.7,45.11,Normal,0,2024-02-07 17:30:00
17087,S002,Server Room,20.47,41.31,Normal,0,2024-02-07 17:32:00
17088,S003,Warehouse,20.16,60.37,Normal,0,2024-02-07 17:34:00
17089,S004,Warehouse,14.45,59.97,Normal,1,2024-02-07 17:36:00
17090,S005,Office,22.83,49.31,Normal,0,2024-02-07 17:38:00
17091,S001,Server Room,20.02,40.7,Normal,0,2024-02-07 17:40:00
17092,S002,Server Room,21.97,44.49,Normal,0,2024-02-07 17:42:00
17093,S003,Warehouse,19.0,59.51,Normal,0,2024-02-07 17:44:00
17094,S004,Warehouse,18.84,61.47,Normal,0,2024-02-07 17:46:00
17095,S005,Office,21.87,50.5,Normal,0,2024-02-07 17:48:00
17096,S001,Server Room,17.16,44.74,Normal,0,2024-02-07 17:50:00
17097,S002,Server Room,21.85,43.26,Normal,0,2024-02-07 17:52:00
17098,S003,Warehouse,16.43,64.26,Normal,0,2024-02-07 17:54:00
17099,S004,Warehouse,15.94,61.59,Normal,0,2024-02-07 17:56:00
17100,S005,Office,22.67,48.67,Normal,0,2024-02-07 17:58:00
17101,S001,Server Room,20.05,43.84,Normal,0,2024-02-07 18:00:00
17102,S002,Server Room,16.27,45.46,Normal,0,2024-02-07 18:02:00
17103,S003,Warehouse,19.12,60.45,Normal,0,2024-02-07 18:04:00
17104,S004,Warehouse,16.95,63.69,Normal,0,2024-02-07 18:06:00
17105,S005,Office,23.29,53.55,Normal,0,2024-02-07 18:08:00
17106,S001,Server Room,17.88,44.31,Normal,0,2024-02-07 18:10:00
17107,S002,Server Room,19.71,42.03,Normal,0,2024-02-07 18:12:00
17108,S003,Warehouse,19.48,60.08,Normal,0,2024-02-07 18:14:00
17109,S004,Warehouse,20.81,63.22,Normal,0,2024-02-07 18:16:00
17110,S005,Office,23.31,49.41,Normal,0,2024-02-07 18:18:00
17111,S001,Server Room,21.48,44.06,Normal,0,2024-02-07 18:20:00
17112,S002,Server Room,20.6,40.32,Normal,0,2024-02-07 18:22:00
17113,S003,Warehouse,20.72,60.43,Normal,0,2024-02-07 18:24:00
17114,S004,Warehouse,18.84,64.12,Normal,0,2024-02-07 18:26:00
17115,S005,Office,23.38,49.4,Normal,0,2024-02-07 18:28:00
17116,S001,Server Room,21.81,44.84,Normal,0,2024-02-07 18:30:00
17117,S002,Server Room,19.83,41.79,Normal,0,2024-02-07 18:32:00
17118,S003,Warehouse,18.84,58.88,Normal,0,2024-02-07 18:34:00
17119,S004,Warehouse,14.82,63.62,Normal,0,2024-02-07 18:36:00
17120,S005,Office,22.92,48.0,Normal,0,2024-02-07 18:38:00
17121,S001,Server Room,18.16,43.61,Normal,0,2024-02-07 18:40:00
17122,S002,Server Room,19.52,48.78,Normal,0,2024-02-07 18:42:00
17123,S003,Warehouse,30.11,61.61,Warning,1,2024-02-07 18:44:00
17124,S004,Warehouse,21.97,59.14,Normal,0,2024-02-07 18:46:00
17125,S005,Office,22.72,47.01,Normal,0,2024-02-07 18:48:00
17126,S001,Server Room,20.09,42.19,Normal,0,2024-02-07 18:50:00
17127,S002,Server Room,21.78,44.31,Normal,0,2024-02-07 18:52:00
17128,S003,Warehouse,16.42,60.29,Normal,0,2024-02-07 18:54:00
17129,S004,Warehouse,19.41,62.59,Normal,0,2024-02-07 18:56:00
17130,S005,Office,22.35,49.86,Normal,0,2024-02-07 18:58:00
17131,S001,Server Room,18.49,44.87,Normal,0,2024-02-07 19:00:00
17132,S002,Server Room,21.9,45.67,Normal,0,2024-02-07 19:02:00
17133,S003,Warehouse,23.09,60.65,Normal,0,2024-02-07 19:04:00
17134,S004,Warehouse,16.54,60.82,Normal,0,2024-02-07 19:06:00
17135,S005,Office,22.06,49.34,Normal,0,2024-02-07 19:08:00
17136,S001,Server Room,21.55,43.83,Normal,0,2024-02-07 19:10:00
17137,S002,Server Room,19.85,39.5,Normal,0,2024-02-07 19:12:00
17138,S003,Warehouse,31.92,58.45,Critical,1,2024-02-07 19:14:00
17139,S004,Warehouse,20.43,58.51,Normal,0,2024-02-07 19:16:00
17140,S005,Office,22.98,51.78,Normal,0,2024-02-07 19:18:00
17141,S001,Server Room,19.13,43.97,Normal,0,2024-02-07 19:20:00
17142,S002,Server Room,10.84,41.01,Critical,1,2024-02-07 19:22:00
17143,S003,Warehouse,11.99,62.35,Warning,1,2024-02-07 19:24:00
17144,S004,Warehouse,18.76,63.88,Normal,0,2024-02-07 19:26:00
17145,S005,Office,24.24,50.47,Normal,0,2024-02-07 19:28:00
17146,S001,Server Room,20.1,46.32,Normal,0,2024-02-07 19:30:00
17147,S002,Server Room,20.91,43.01,Normal,0,2024-02-07 19:32:00
17148,S003,Warehouse,21.1,61.87,Normal,0,2024-02-07 19:34:00
17149,S004,Warehouse,20.43,59.93,Normal,0,2024-02-07 19:36:00
17150,S005,Office,23.33,46.62,Normal,0,2024-02-07 19:38:00
17151,S001,Server Room,18.31,44.75,Normal,0,2024-02-07 19:40:00
17152,S002,Server Room,20.89,45.21,Normal,0,2024-02-07 19:42:00
17153,S003,Warehouse,19.93,56.4,Normal,0,2024-02-07 19:44:00
17154,S004,Warehouse,19.19,60.37,Normal,0,2024-02-07 19:46:00
17155,S005,Office,23.85,51.23,Normal,0,2024-02-07 19:48:00
17156,S001,Server Room,16.93,44.49,Normal,0,2024-02-07 19:50:00
17157,S002,Server Room,20.63,45.77,Normal,0,2024-02-07 19:52:00
17158,S003,Warehouse,18.49,59.63,Normal,0,2024-02-07 19:54:00
17159,S004,Warehouse,24.36,60.39,Normal,1,2024-02-07 19:56:00
17160,S005,Office,23.34,48.66,Normal,0,2024-02-07 19:58:00
17161,S001,Server Room,18.48,43.48,Normal,0,2024-02-07 20:00:00
17162,S002,Server Room,21.91,42.35,Normal,0,2024-02-07 20:02:00
17163,S003,Warehouse,20.26,60.65,Normal,0,2024-02-07 20:04:00
17164,S004,Warehouse,19.86,61.72,Normal,0,2024-02-07 20:06:00
17165,S005,Office,21.9,52.06,Normal,0,2024-02-07 20:08:00
17166,S001,Server Room,18.57,44.09,Normal,0,2024-02-07 20:10:00
17167,S002,Server Room,22.47,43.0,Normal,0,2024-02-07 20:12:00
17168,S003,Warehouse,19.24,59.94,Normal,0,2024-02-07 20:14:00
17169,S004,Warehouse,16.92,63.65,Normal,0,2024-02-07 20:16:00
17170,S005,Office,22.61,50.38,Normal,0,2024-02-07 20:18:00
17171,S001,Server Room,17.42,45.27,Normal,0,2024-02-07 20:20:00
17172,S002,Server Room,21.91,40.51,Normal,0,2024-02-07 20:22:00
17173,S003,Warehouse,18.57,57.51,Normal,0,2024-02-07 20:24:00
17174,S004,Warehouse,18.58,62.3,Normal,0,2024-02-07 20:26:00
17175,S005,Office,22.8,52.3,Normal,0,2024-02-07 20:28:00
17176,S001,Server Room,19.18,44.96,Normal,0,2024-02-07 20:30:00
17177,S002,Server Room,21.3,41.94,Normal,0,2024-02-07 20:32:00
17178,S003,Warehouse,21.29,61.35,Normal,0,2024-02-07 20:34:00
17179,S004,Warehouse,18.02,59.69,Normal,0,2024-02-07 20:36:00
17180,S005,Office,24.8,43.78,Normal,0,2024-02-07 20:38:00
17181,S001,Server Room,21.79,43.76,Normal,0,2024-02-07 20:40:00
17182,S002,Server Room,21.03,47.88,Normal,0,2024-02-07 20:42:00
17183,S003,Warehouse,18.24,59.43,Normal,0,2024-02-07 20:44:00
17184,S004,Warehouse,22.04,57.27,Normal,0,2024-02-07 20:46:00
17185,S005,Office,24.32,49.24,Normal,0,2024-02-07 20:48:00
17186,S001,Server Room,19.48,41.21,Normal,0,2024-02-07 20:50:00
17187,S002,Server Room,21.31,46.98,Normal,0,2024-02-07 20:52:00
17188,S003,Warehouse,18.06,56.78,Normal,0,2024-02-07 20:54:00
17189,S004,Warehouse,20.6,63.96,Normal,0,2024-02-07 20:56:00
17190,S005,Office,22.19,48.42,Normal,0,2024-02-07 20:58:00
17191,S001,Server Room,18.83,45.68,Normal,0,2024-02-07 21:00:00
17192,S002,Server Room,22.19,41.53,Normal,0,2024-02-07 21:02:00
17193,S003,Warehouse,19.43,58.9,Normal,0,2024-02-07 21:04:00
17194,S004,Warehouse,19.53,63.82,Normal,0,2024-02-07 21:06:00
17195,S005,Office,21.95,47.48,Normal,0,2024-02-07 21:08:00
17196,S001,Server Room,21.6,44.02,Normal,0,2024-02-07 21:10:00
17197,S002,Server Room,19.7,43.35,Normal,0,2024-02-07 21:12:00
17198,S003,Warehouse,15.9,60.49,Normal,0,2024-02-07 21:14:00
17199,S004,Warehouse,19.98,63.14,Normal,0,2024-02-07 21:16:00
17200,S005,Office,24.05,49.0,Normal,0,2024-02-07 21:18:00
17201,S001,Server Room,17.25,43.51,Normal,0,2024-02-07 21:20:00
17202,S002,Server Room,20.17,42.45,Normal,0,2024-02-07 21:22:00
17203,S003,Warehouse,19.24,58.36,Normal,0,2024-02-07 21:24:00
17204,S004,Warehouse,20.4,61.02,Normal,0,2024-02-07 21:26:00
17205,S005,Office,21.16,50.19,Normal,0,2024-02-07 21:28:00
17206,S001,Server Room,20.3,45.45,Normal,0,2024-02-07 21:30:00
17207,S002,Server Room,20.59,42.33,Normal,0,2024-02-07 21:32:00
17208,S003,Warehouse,17.34,63.0,Normal,0,2024-02-07 21:34:00
17209,S004,Warehouse,16.01,60.68,Normal,0,2024-02-07 21:36:00
17210,S005,Office,21.86,50.09,Normal,0,2024-02-07 21:38:00
17211,S001,Server Room,17.51,45.59,Normal,0,2024-02-07 21:40:00
17212,S002,Server Room,18.73,41.83,Normal,0,2024-02-07 21:42:00
17213,S003,Warehouse,18.93,61.12,Normal,0,2024-02-07 21:44:00
17214,S004,Warehouse,21.28,62.77,Normal,0,2024-02-07 21:46:00
17215,S005,Office,23.29,48.07,Normal,0,2024-02-07 21:48:00
17216,S001,Server Room,17.06,43.41,Normal,0,2024-02-07 21:50:00
17217,S002,Server Room,18.88,45.57,Normal,0,2024-02-07 21:52:00
17218,S003,Warehouse,18.42,59.27,Normal,0,2024-02-07 21:54:00
17219,S004,Warehouse,18.47,66.02,Normal,0,2024-02-07 21:56:00
17220,S005,Office,24.33,48.41,Normal,0,2024-02-07 21:58:00
17221,S001,Server Room,19.5,44.62,Normal,0,2024-02-07 22:00:00
17222,S002,Server Room,17.87,45.42,Normal,0,2024-02-07 22:02:00
17223,S003,Warehouse,14.81,58.64,Normal,0,2024-02-07 22:04:00
17224,S004,Warehouse,18.01,62.65,Normal,0,2024-02-07 22:06:00
17225,S005,Office,22.58,53.13,Normal,0,2024-02-07 22:08:00
17226,S001,Server Room,20.32,49.09,Normal,0,2024-02-07 22:10:00
17227,S002,Server Room,21.23,45.71,Normal,0,2024-02-07 22:12:00
17228,S003,Warehouse,20.24,59.4,Normal,0,2024-02-07 22:14:00
17229,S004,Warehouse,31.68,60.45,Critical,1,2024-02-07 22:16:00
17230,S005,Office,21.97,44.98,Normal,0,2024-02-07 22:18:00
17231,S001,Server Room,18.03,46.77,Normal,0,2024-02-07 22:20:00
17232,S002,Server Room,19.03,47.32,Normal,0,2024-02-07 22:22:00
17233,S003,Warehouse,17.89,60.48,Normal,0,2024-02-07 22:24:00
17234,S004,Warehouse,19.93,60.27,Normal,0,2024-02-07 22:26:00
17235,S005,Office,13.67,51.77,Critical,1,2024-02-07 22:28:00
17236,S001,Server Room,20.85,42.91,Normal,0,2024-02-07 22:30:00
17237,S002,Server Room,20.03,43.94,Normal,0,2024-02-07 22:32:00
17238,S003,Warehouse,17.76,63.95,Normal,0,2024-02-07 22:34:00
17239,S004,Warehouse,18.19,64.88,Normal,0,2024-02-07 22:36:00
17240,S005,Office,24.11,50.88,Normal,0,2024-02-07 22:38:00
17241,S001,Server Room,21.12,44.93,Normal,0,2024-02-07 22:40:00
17242,S002,Server Room,21.83,41.48,Normal,0,2024-02-07 22:42:00
17243,S003,Warehouse,22.49,61.03,Normal,0,2024-02-07 22:44:00
17244,S004,Warehouse,20.57,63.08,Normal,0,2024-02-07 22:46:00
17245,S005,Office,23.15,53.72,Normal,0,2024-02-07 22:48:00
17246,S001,Server Room,19.83,43.63,Normal,0,2024-02-07 22:50:00
17247,S002,Server Room,21.57,45.57,Normal,0,2024-02-07 22:52:00
17248,S003,Warehouse,20.01,59.81,Normal,0,2024-02-07 22:54:00
17249,S004,Warehouse,15.68,63.45,Normal,0,2024-02-07 22:56:00
17250,S005,Office,22.01,50.97,Normal,0,2024-02-07 22:58:00
17251,S001,Server Room,21.8,41.87,Normal,0,2024-02-07 23:00:00
17252,S002,Server Room,20.69,43.12,Normal,0,2024-02-07 23:02:00
17253,S003,Warehouse,20.09,61.87,Normal,0,2024-02-07 23:04:00
17254,S004,Warehouse,16.3,64.01,Normal,0,2024-02-07 23:06:00
17255,S005,Office,22.98,48.75,Normal,0,2024-02-07 23:08:00
17256,S001,Server Room,17.51,44.35,Normal,0,2024-02-07 23:10:00
17257,S002,Server Room,19.87,43.58,Normal,0,2024-02-07 23:12:00
17258,S003,Warehouse,16.64,64.22,Normal,0,2024-02-07 23:14:00
17259,S004,Warehouse,20.12,60.56,Normal,0,2024-02-07 23:16:00
17260,S005,Office,23.53,46.58,Normal,0,2024-02-07 23:18:00
17261,S001,Server Room,18.24,43.73,Normal,0,2024-02-07 23:20:00
17262,S002,Server Room,18.28,45.67,Normal,0,2024-02-07 23:22:00
17263,S003,Warehouse,15.63,59.97,Normal,0,2024-02-07 23:24:00
17264,S004,Warehouse,20.17,60.82,Normal,0,2024-02-07 23:26:00
17265,S005,Office,22.17,52.54,Normal,0,2024-02-07 23:28:00
17266,S001,Server Room,20.03,44.75,Normal,0,2024-02-07 23:30:00
17267,S002,Server Room,22.7,43.76,Normal,0,2024-02-07 23:32:00
17268,S003,Warehouse,19.9,60.82,Normal,0,2024-02-07 23:34:00
17269,S004,Warehouse,19.74,59.36,Normal,0,2024-02-07 23:36:00
17270,S005,Office,21.32,50.59,Normal,0,2024-02-07 23:38:00
17271,S001,Server Room,19.88,46.5,Normal,0,2024-02-07 23:40:00
17272,S002,Server Room,19.38,45.38,Normal,0,2024-02-07 23:42:00
17273,S003,Warehouse,18.03,62.81,Normal,0,2024-02-07 23:44:00
17274,S004,Warehouse,18.89,60.73,Normal,0,2024-02-07 23:46:00
17275,S005,Office,22.55,50.41,Normal,0,2024-02-07 23:48:00
17276,S001,Server Room,19.45,42.51,Normal,0,2024-02-07 23:50:00
17277,S002,Server Room,20.15,45.01,Normal,0,2024-02-07 23:52:00
17278,S003,Warehouse,17.24,58.99,Normal,0,2024-02-07 23:54:00
17279,S004,Warehouse,17.59,63.15,Normal,0,2024-02-07 23:56:00
17280,S005,Office,22.85,51.95,Normal,0,2024-02-07 23:58:00
17281,S001,Server Room,21.34,43.02,Normal,0,2024-02-08 00:00:00
17282,S002,Server Room,21.26,39.88,Normal,0,2024-02-08 00:02:00
17283,S003,Warehouse,17.24,57.79,Normal,0,2024-02-08 00:04:00
17284,S004,Warehouse,18.63,63.94,Normal,0,2024-02-08 00:06:00
17285,S005,Office,23.33,54.01,Normal,0,2024-02-08 00:08:00
17286,S001,Server Room,20.55,46.62,Normal,0,2024-02-08 00:10:00
17287,S002,Server Room,30.76,44.43,Critical,1,2024-02-08 00:12:00
17288,S003,Warehouse,24.47,62.26,Normal,0,2024-02-08 00:14:00
17289,S004,Warehouse,19.58,61.97,Normal,0,2024-02-08 00:16:00
17290,S005,Office,21.82,50.67,Normal,0,2024-02-08 00:18:00
17291,S001,Server Room,21.12,42.5,Normal,0,2024-02-08 00:20:00
17292,S002,Server Room,19.62,44.22,Normal,0,2024-02-08 00:22:00
17293,S003,Warehouse,18.3,61.37,Normal,0,2024-02-08 00:24:00
17294,S004,Warehouse,20.86,59.72,Normal,0,2024-02-08 00:26:00
17295,S005,Office,22.48,50.43,Normal,0,2024-02-08 00:28:00
17296,S001,Server Room,20.14,44.31,Normal,0,2024-02-08 00:30:00
17297,S002,Server Room,19.53,46.46,Normal,0,2024-02-08 00:32:00
17298,S003,Warehouse,23.06,62.68,Normal,0,2024-02-08 00:34:00
17299,S004,Warehouse,19.68,61.93,Normal,0,2024-02-08 00:36:00
17300,S005,Office,21.5,43.64,Normal,0,2024-02-08 00:38:00
17301,S001,Server Room,18.95,46.04,Normal,0,2024-02-08 00:40:00
17302,S002,Server Room,20.1,44.53,Normal,0,2024-02-08 00:42:00
17303,S003,Warehouse,17.01,62.58,Normal,0,2024-02-08 00:44:00
17304,S004,Warehouse,18.09,66.68,Normal,0,2024-02-08 00:46:00
17305,S005,Office,22.22,50.64,Normal,0,2024-02-08 00:48:00
17306,S001,Server Room,19.78,43.17,Normal,0,2024-02-08 00:50:00
17307,S002,Server Room,19.81,46.02,Normal,0,2024-02-08 00:52:00
17308,S003,Warehouse,16.0,59.76,Normal,0,2024-02-08 00:54:00
17309,S004,Warehouse,18.62,61.07,Normal,0,2024-02-08 00:56:00
17310,S005,Office,22.28,47.93,Normal,0,2024-02-08 00:58:00
17311,S001,Server Room,20.96,44.35,Normal,0,2024-02-08 01:00:00
17312,S002,Server Room,21.01,39.81,Normal,0,2024-02-08 01:02:00
17313,S003,Warehouse,23.92,62.02,Normal,0,2024-02-08 01:04:00
17314,S004,Warehouse,33.93,63.77,Critical,1,2024-02-08 01:06:00
17315,S005,Office,23.52,48.89,Normal,0,2024-02-08 01:08:00
17316,S001,Server Room,17.37,43.75,Normal,0,2024-02-08 01:10:00
17317,S002,Server Room,20.94,40.75,Normal,0,2024-02-08 01:12:00
17318,S003,Warehouse,16.38,61.15,Normal,0,2024-02-08 01:14:00
17319,S004,Warehouse,21.26,59.89,Normal,0,2024-02-08 01:16:00
17320,S005,Office,22.72,51.24,Normal,0,2024-02-08 01:18:00
17321,S001,Server Room,22.3,44.75,Normal,0,2024-02-08 01:20:00
17322,S002,Server Room,18.75,45.25,Normal,0,2024-02-08 01:22:00
17323,S003,Warehouse,18.79,66.19,Normal,0,2024-02-08 01:24:00
17324,S004,Warehouse,16.51,62.31,Normal,0,2024-02-08 01:26:00
17325,S005,Office,21.99,49.61,Normal,0,2024-02-08 01:28:00
17326,S001,Server Room,20.14,45.84,Normal,0,2024-02-08 01:30:00
17327,S002,Server Room,19.92,46.82,Normal,0,2024-02-08 01:32:00
17328,S003,Warehouse,19.3,56.58,Normal,0,2024-02-08 01:34:00
17329,S004,Warehouse,17.18,58.16,Normal,0,2024-02-08 01:36:00
17330,S005,Office,13.13,53.41,Critical,1,2024-02-08 01:38:00
17331,S001,Server Room,21.05,46.15,Normal,0,2024-02-08 01:40:00
17332,S002,Server Room,19.81,41.5,Normal,0,2024-02-08 01:42:00
17333,S003,Warehouse,17.96,61.69,Normal,0,2024-02-08 01:44:00
17334,S004,Warehouse,19.61,62.86,Normal,0,2024-02-08 01:46:00
17335,S005,Office,22.63,49.17,Normal,0,2024-02-08 01:48:00
17336,S001,Server Room,18.62,45.55,Normal,0,2024-02-08 01:50:00
17337,S002,Server Room,35.24,49.14,Critical,1,2024-02-08 01:52:00
17338,S003,Warehouse,18.16,60.06,Normal,0,2024-02-08 01:54:00
17339,S004,Warehouse,21.16,64.06,Normal,0,2024-02-08 01:56:00
17340,S005,Office,22.96,47.65,Normal,0,2024-02-08 01:58:00
17341,S001,Server Room,18.82,43.53,Normal,0,2024-02-08 02:00:00
17342,S002,Server Room,23.52,43.91,Normal,0,2024-02-08 02:02:00
17343,S003,Warehouse,25.01,59.41,Normal,0,2024-02-08 02:04:00
17344,S004,Warehouse,16.25,58.38,Normal,0,2024-02-08 02:06:00
17345,S005,Office,21.23,46.66,Normal,0,2024-02-08 02:08:00
17346,S001,Server Room,18.53,42.62,Normal,0,2024-02-08 02:10:00
17347,S002,Server Room,19.23,44.16,Normal,0,2024-02-08 02:12:00
17348,S003,Warehouse,16.57,58.27,Normal,0,2024-02-08 02:14:00
17349,S004,Warehouse,23.69,63.72,Normal,0,2024-02-08 02:16:00
17350,S005,Office,20.6,49.21,Normal,0,2024-02-08 02:18:00
17351,S001,Server Room,14.92,42.25,Warning,0,2024-02-08 02:20:00
17352,S002,Server Room,31.25,41.15,Critical,1,2024-02-08 02:22:00
17353,S003,Warehouse,22.43,61.53,Normal,0,2024-02-08 02:24:00
17354,S004,Warehouse,19.85,60.78,Normal,0,2024-02-08 02:26:00
17355,S005,Office,22.16,50.27,Normal,0,2024-02-08 02:28:00
17356,S001,Server Room,18.03,42.2,Normal,0,2024-02-08 02:30:00
17357,S002,Server Room,20.33,43.79,Normal,0,2024-02-08 02:32:00
17358,S003,Warehouse,18.68,61.05,Normal,0,2024-02-08 02:34:00
17359,S004,Warehouse,19.31,60.35,Normal,0,2024-02-08 02:36:00
17360,S005,Office,21.21,51.39,Normal,0,2024-02-08 02:38:00
17361,S001,Server Room,21.01,44.46,Normal,0,2024-02-08 02:40:00
17362,S002,Server Room,21.05,44.38,Normal,0,2024-02-08 02:42:00
17363,S003,Warehouse,20.27,59.76,Normal,0,2024-02-08 02:44:00
17364,S004,Warehouse,24.32,64.58,Normal,0,2024-02-08 02:46:00
17365,S005,Office,23.23,50.62,Normal,0,2024-02-08 02:48:00
17366,S001,Server Room,18.23,42.44,Normal,0,2024-02-08 02:50:00
17367,S002,Server Room,20.69,45.85,Normal,0,2024-02-08 02:52:00
17368,S003,Warehouse,17.13,58.63,Normal,0,2024-02-08 02:54:00
17369,S004,Warehouse,15.51,61.94,Normal,0,2024-02-08 02:56:00
17370,S005,Office,22.77,47.68,Normal,0,2024-02-08 02:58:00
17371,S001,Server Room,18.66,43.15,Normal,0,2024-02-08 03:00:00
17372,S002,Server Room,13.03,44.2,Warning,1,2024-02-08 03:02:00
17373,S003,Warehouse,19.18,58.76,Normal,0,2024-02-08 03:04:00
17374,S004,Warehouse,15.94,61.48,Normal,0,2024-02-08 03:06:00
17375,S005,Office,22.48,51.02,Normal,0,2024-02-08 03:08:00
17376,S001,Server Room,18.15,46.03,Normal,0,2024-02-08 03:10:00
17377,S002,Server Room,21.2,42.28,Normal,0,2024-02-08 03:12:00
17378,S003,Warehouse,28.13,59.74,Warning,1,2024-02-08 03:14:00
17379,S004,Warehouse,15.75,63.7,Normal,0,2024-02-08 03:16:00
17380,S005,Office,23.15,46.47,Normal,0,2024-02-08 03:18:00
17381,S001,Server Room,22.33,44.6,Normal,0,2024-02-08 03:20:00
17382,S002,Server Room,20.59,42.38,Normal,0,2024-02-08 03:22:00
17383,S003,Warehouse,22.78,56.94,Normal,0,2024-02-08 03:24:00
17384,S004,Warehouse,19.22,64.62,Normal,0,2024-02-08 03:26:00
17385,S005,Office,21.88,49.97,Normal,0,2024-02-08 03:28:00
17386,S001,Server Room,19.55,44.85,Normal,0,2024-02-08 03:30:00
17387,S002,Server Room,21.82,45.71,Normal,0,2024-02-08 03:32:00
17388,S003,Warehouse,19.28,58.92,Normal,0,2024-02-08 03:34:00
17389,S004,Warehouse,20.41,62.21,Normal,0,2024-02-08 03:36:00
17390,S005,Office,24.12,49.58,Normal,0,2024-02-08 03:38:00
17391,S001,Server Room,21.53,44.97,Normal,0,2024-02-08 03:40:00
17392,S002,Server Room,20.48,43.06,Normal,0,2024-02-08 03:42:00
17393,S003,Warehouse,21.19,59.82,Normal,0,2024-02-08 03:44:00
17394,S004,Warehouse,19.74,61.99,Normal,0,2024-02-08 03:46:00
17395,S005,Office,22.33,48.52,Normal,0,2024-02-08 03:48:00
17396,S001,Server Room,22.5,41.93,Normal,0,2024-02-08 03:50:00
17397,S002,Server Room,19.82,44.13,Normal,0,2024-02-08 03:52:00
17398,S003,Warehouse,15.61,58.07,Normal,0,2024-02-08 03:54:00
17399,S004,Warehouse,16.34,63.99,Normal,0,2024-02-08 03:56:00
17400,S005,Office,21.11,51.45,Normal,0,2024-02-08 03:58:00
17401,S001,Server Room,18.94,48.17,Normal,0,2024-02-08 04:00:00
17402,S002,Server Room,19.5,45.23,Normal,0,2024-02-08 04:02:00
17403,S003,Warehouse,20.29,61.19,Normal,0,2024-02-08 04:04:00
17404,S004,Warehouse,18.2,63.06,Normal,0,2024-02-08 04:06:00
17405,S005,Office,19.83,51.07,Normal,0,2024-02-08 04:08:00
17406,S001,Server Room,19.19,39.76,Normal,0,2024-02-08 04:10:00
17407,S002,Server Room,21.79,47.02,Normal,0,2024-02-08 04:12:00
17408,S003,Warehouse,18.21,59.55,Normal,0,2024-02-08 04:14:00
17409,S004,Warehouse,21.41,61.83,Normal,0,2024-02-08 04:16:00
17410,S005,Office,23.39,51.88,Normal,0,2024-02-08 04:18:00
17411,S001,Server Room,20.74,42.78,Normal,0,2024-02-08 04:20:00
17412,S002,Server Room,22.74,42.57,Normal,0,2024-02-08 04:22:00
17413,S003,Warehouse,8.67,59.82,Critical,1,2024-02-08 04:24:00
17414,S004,Warehouse,18.17,60.1,Normal,0,2024-02-08 04:26:00
17415,S005,Office,21.65,51.61,Normal,0,2024-02-08 04:28:00
17416,S001,Server Room,21.34,43.84,Normal,0,2024-02-08 04:30:00
17417,S002,Server Room,20.19,44.94,Normal,0,2024-02-08 04:32:00
17418,S003,Warehouse,19.39,64.03,Normal,0,2024-02-08 04:34:00
17419,S004,Warehouse,16.22,62.08,Normal,0,2024-02-08 04:36:00
17420,S005,Office,22.42,50.11,Normal,0,2024-02-08 04:38:00
